Região Geográfica,UF,Regional de Saúde,Município,Código IBGE,Tipo da Instituição,Sigla da Instituição,Nome da Instituição,CNPJ da Instituição,Nome do escritório regional/local,CNPJ do escritório regional/local,Tipo da Forma de Abastecimento,Código Forma de abastecimento,Nome da Forma de Abastecimento,Nome da ETA / UTA,Ano de referência,Mês de referência,Data de registro ,Data de preenchimento do relatório mensal,Data da coleta,Tipo de captação,Categoria do manancial superficial,Nome do manancial superficial,Categoria do ponto de captação subterrânea,Nome do ponto de captação subterrânea,Parâmetro,Unidade,Resultado
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2017,1,2017/03/08 00:00:00.000,2017-03-08,2017-01-16,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,41
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2017,6,2017/07/12 00:00:00.000,2017-07-12,2017-06-27,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,11
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2017,5,2017/06/12 00:00:00.000,2017-06-12,2017-05-02,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2017,5,2017/06/12 00:00:00.000,2017-06-12,2017-05-16,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,32
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2017,8,2017/09/21 00:00:00.000,2017-09-21,2017-08-16,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,13
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2017,8,2017/09/21 00:00:00.000,2017-09-21,2017-08-28,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,48
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2017,7,2017/08/09 00:00:00.000,2017-08-09,2017-07-11,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,27
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2017,10,2017/12/01 00:00:00.000,2017-12-01,2017-10-30,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,1
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2017,6,2017/07/12 00:00:00.000,2017-07-12,2017-06-19,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,133
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2017,9,2017/10/20 00:00:00.000,2017-10-20,2017-09-04,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,14
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2018,8,2018/08/07 00:00:00.000,2018-08-07,2018-08-07,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,JOSE LOUREIRO DA SILVA,JOSÉ LOUREIRO DA SILVA,2018,7,2018/08/07 00:00:00.000,2018-08-07,2018-07-03,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2018,8,2018/08/07 00:00:00.000,2018-08-07,2018-08-07,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2018,1,2018/02/09 00:00:00.000,2018-02-09,2018-01-24,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2018,10,2018/11/21 00:00:00.000,2018-11-21,2018-10-25,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2018,9,2018/10/08 00:00:00.000,2018-10-08,2018-09-24,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2018,4,2018/05/22 00:00:00.000,2018-05-22,2018-04-26,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2018,6,2018/07/09 00:00:00.000,2018-07-09,2018-06-08,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2018,3,2018/04/23 00:00:00.000,2018-04-23,2018-03-07,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,288
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2018,10,2018/11/21 00:00:00.000,2018-11-21,2018-10-24,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2018,11,2018/12/12 00:00:00.000,2018-12-12,2018-11-20,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,52
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2018,4,2018/05/21 00:00:00.000,2018-05-21,2018-04-04,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,261
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2018,5,2018/07/04 00:00:00.000,2018-07-04,2018-05-08,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,274
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2018,1,2018/02/09 00:00:00.000,2018-02-09,2018-01-24,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,14
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2018,2,2018/03/13 00:00:00.000,2018-03-13,2018-02-08,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,2312
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2018,8,2018/08/07 00:00:00.000,2018-08-07,2018-08-02,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2019,12,2020/01/21 00:00:00.000,2020-01-21,2019-12-18,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2019,7,2019/08/10 00:00:00.000,2019-08-10,2019-07-01,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,600
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2019,10,2019/11/21 00:00:00.000,2019-11-18,2019-10-14,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2019,11,2019/12/20 00:00:00.000,2019-12-20,2019-11-18,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2019,1,2019/02/12 00:00:00.000,2019-02-12,2019-01-30,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2019,4,2019/05/08 00:00:00.000,2019-05-08,2019-04-09,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,194
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2019,5,2019/06/28 00:00:00.000,2019-06-28,2019-05-13,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,142
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2019,7,2019/08/09 00:00:00.000,2019-08-09,2019-07-15,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,102
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2019,9,2019/11/05 00:00:00.000,2019-11-05,2019-09-23,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,50
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,MENINO DEUS,JOSÉ LOUREIRO DA SILVA,2019,2,2019/03/20 00:00:00.000,2019-03-20,2019-02-12,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,MENINO DEUS,JOSÉ LOUREIRO DA SILVA,2019,3,2019/04/12 00:00:00.000,2019-04-12,2019-03-19,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,MENINO DEUS,JOSÉ LOUREIRO DA SILVA,2019,3,2019/04/12 00:00:00.000,2019-04-12,2019-03-27,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,MENINO DEUS,JOSÉ LOUREIRO DA SILVA,2019,4,2019/05/07 00:00:00.000,2019-05-07,2019-04-26,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,MENINO DEUS,JOSÉ LOUREIRO DA SILVA,2019,7,2019/08/10 00:00:00.000,2019-08-10,2019-07-16,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,MENINO DEUS,JOSÉ LOUREIRO DA SILVA,2019,8,2019/09/27 00:00:00.000,2019-09-27,2019-08-21,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2020,6,2020/07/06 00:00:00.000,2020-07-06,2020-06-23,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,556
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2020,9,2020/10/13 00:00:00.000,2020-10-13,2020-09-24,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2020,10,2020/11/10 00:00:00.000,2020-11-10,2020-10-06,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,43
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2020,5,2020/06/09 00:00:00.000,2020-06-09,2020-05-27,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,MENINO DEUS,JOSÉ LOUREIRO DA SILVA,2020,1,2020/03/03 00:00:00.000,2020-03-02,2020-01-22,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,MENINO DEUS,JOSÉ LOUREIRO DA SILVA,2020,3,2020/04/20 00:00:00.000,2020-04-20,2020-03-18,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,MENINO DEUS,JOSÉ LOUREIRO DA SILVA,2020,5,2020/06/05 00:00:00.000,2020-06-05,2020-05-28,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,82
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,MENINO DEUS,JOSÉ LOUREIRO DA SILVA,2020,11,2020/12/16 00:00:00.000,2020-12-15,2020-11-04,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,178
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2020,2,2020/04/20 00:00:00.000,2020-04-20,2020-02-26,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2020,12,2021/01/13 00:00:00.000,2021-01-13,2020-12-09,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,4458
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2020,12,2021/01/13 00:00:00.000,2021-01-13,2020-12-30,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,1651
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2021,12,2022/01/12 00:00:00.000,2022-01-12,2021-12-09,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,8323
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2021,11,2021/12/27 00:00:00.000,2021-12-27,2021-11-15,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,1836
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,MENINO DEUS,JOSÉ LOUREIRO DA SILVA,2021,5,2021/06/15 00:00:00.000,2021-06-11,2021-05-04,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,202
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,MENINO DEUS,JOSÉ LOUREIRO DA SILVA,2021,12,2022/01/12 00:00:00.000,2022-01-12,2021-12-09,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,214
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000001,BELEM NOVO,BELÉM NOVO,2021,4,2021/05/18 00:00:00.000,2021-05-18,2021-04-22,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,59
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2021,2,2021/03/12 00:00:00.000,2021-03-12,2021-02-25,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,612
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2021,12,2022/01/10 00:00:00.000,2022-01-10,2021-12-29,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,2772
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000006,TRISTEZA,TRISTEZA,2021,10,2021/12/06 00:00:00.000,2021-12-06,2021-10-06,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,69
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000003,MENINO DEUS,JOSÉ LOUREIRO DA SILVA,2022,1,2022/03/07 00:00:00.000,2022-02-21,2022-01-05,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,587
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2022,1,2022/02/21 00:00:00.000,2022-02-21,2022-01-11,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,28508
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000005,SAO JOAO,SÃO JOÃO,2022,1,2022/02/21 00:00:00.000,2022-02-21,2022-01-26,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,6142
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2014,9,2015/01/22 00:00:00.000,2014-09-30,2014-09-09,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,26
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2014,9,2015/01/22 00:00:00.000,2014-09-30,2014-09-16,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,0
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2014,6,2015/01/21 00:00:00.000,2014-06-30,2014-06-10,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,54
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2014,12,2015/01/23 00:00:00.000,2014-12-31,2014-12-02,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,41
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2014,10,2015/01/22 00:00:00.000,2014-10-31,2014-10-08,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,6
SUL,RS,1ª CRS,PORTO ALEGRE,431490,Serviço Municipal e outros,,DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTOS DMAE,92924901000198.0,,,SAA,S431490000004,MOINHOS DE VENTO,MOINHOS DE VENTO,2014,2,2015/01/19 00:00:00.000,2014-02-28,2014-02-11,SUPERFICIAL,lago,GUAIBA,,,Cianobactérias,Total de cianobactérias,197
